Satellite,Code,jd_tdb,x_km,y_km,z_km
Triton,801,2460080.000000,286256.088396,203748.358666,-48929.751234
Triton,801,2460087.000000,197415.358234,-118708.955295,-269846.698739
Triton,801,2460094.000000,-143408.700309,-289675.644192,-146288.331924
Triton,801,2460101.000000,-301136.768812,-90885.774305,164012.633064
Triton,801,2460108.000000,-74349.252670,223943.949701,264845.829158
Triton,801,2460115.000000,247371.427645,252781.440835,27393.759911
Triton,801,2460122.000000,253220.422543,-41178.949975,-245072.163015
Triton,801,2460129.000000,-64167.228806,-282614.909033,-204681.057204
Triton,801,2460136.000000,-299616.271219,-163324.765706,96992.895070
Triton,801,2460143.000000,-152507.743783,164483.197690,274791.257674
Triton,801,2460150.000000,189346.478020,282237.071522,101607.211767
Triton,801,2460157.000000,289403.553411,39568.834892,-201369.189989
Triton,801,2460164.000000,20009.765335,-253655.488262,-247272.902149
Triton,801,2460171.000000,-274898.159360,-223130.589839,22474.652006
Triton,801,2460178.000000,-218823.868420,92249.029937,263502.888656
Triton,801,2460185.000000,116680.626451,289823.228604,167975.963441
Triton,801,2460192.000000,303169.778428,117278.659267,-142109.964820
Triton,801,2460199.000000,102605.321542,-205034.000570,-270774.091648
Triton,801,2460206.000000,-228907.492631,-265665.258951,-53785.919032
Triton,801,2460213.000000,-268166.731648,12837.614452,231852.136998
Triton,801,2460220.000000,35006.464892,274942.650165,221370.323971
Triton,801,2460227.000000,293459.861969,185926.856738,-71868.976138
Triton,801,2460234.000000,177227.513024,-140510.515392,-273368.275779
Triton,801,2460241.000000,-165214.861362,-287628.466393,-125898.779806
Triton,801,2460248.000000,-296722.779067,-67597.016323,182284.175265
Triton,801,2460255.000000,-49347.064533,238740.252731,257662.557131
Triton,801,2460262.000000,261032.249365,240188.760750,3929.714701
Triton,801,2460269.000000,238103.536032,-65078.080582,-254852.732989
Triton,801,2460276.000000,-88758.771894,-287313.048982,-188294.772913
Triton,801,2460283.000000,-302290.512638,-142820.216419,118628.647592
Triton,801,2460290.000000,-129845.516470,184015.121300,274046.410022
Triton,801,2460297.000000,208404.452398,275851.878379,79431.055100
Triton,801,2460304.000000,280525.996754,15423.101116,-216654.399429
Triton,801,2460311.000000,-5462.636981,-264737.141725,-236155.320183
Triton,801,2460318.000000,-284449.957067,-207000.253553,45803.334846
Triton,801,2460325.000000,-200255.694973,115003.868082,269254.378795
Triton,801,2460332.000000,139658.037414,290143.359284,148801.336984
Triton,801,2460339.000000,301216.730033,94757.358133,-161720.234238
Triton,801,2460346.000000,78223.794278,-221642.887032,-265783.984333
Triton,801,2460353.000000,-244593.888363,-255160.429694,-30566.148258
Triton,801,2460360.000000,-255128.698928,37052.278125,243655.784512
Triton,801,2460367.000000,60122.373184,281946.207240,206679.262333
Triton,801,2460374.000000,298580.347264,166776.239014,-94290.367432
Triton,801,2460381.000000,155823.380492,-161361.943328,-274891.512540
Triton,801,2460388.000000,-185818.537598,-283564.756176,-104581.143291
Triton,801,2460395.000000,-290221.847860,-43799.265481,199228.098398
Triton,801,2460402.000000,-24038.683276,251886.948740,248590.770315
Triton,801,2460409.000000,272827.618449,225894.800960,-19571.298640
Triton,801,2460416.000000,221332.291421,-88558.250666,-262772.481982
Triton,801,2460423.000000,-112682.607319,-290007.260368,-170525.471609
Triton,801,2460430.000000,-302826.797295,-121284.197750,139403.853406
Triton,801,2460437.000000,-106304.887694,202287.993855,271295.397257
Triton,801,2460444.000000,225959.204977,267524.923185,56665.840248
Triton,801,2460451.000000,269684.126404,-8867.601313,-230359.991276
Triton,801,2460458.000000,-30853.499474,-273982.702872,-223306.546523
Triton,801,2460465.000000,-291978.344291,-189395.816993,68804.966411
Triton,801,2460472.000000,-180305.226989,136988.015588,273037.106066
Triton,801,2460479.000000,161610.821941,288431.718825,128530.952519
Triton,801,2460486.000000,297141.551311,71538.088679,-180154.138730
Triton,801,2460493.000000,53331.627678,-236725.773937,-258848.122679
Triton,801,2460500.000000,-258527.976925,-242853.018976,-7114.734812
Triton,801,2460507.000000,-240311.829789,61044.520091,253680.222670
Triton,801,2460514.000000,84771.466594,286985.490076,190470.325787
Triton,801,2460521.000000,301585.197103,146428.381376,-116029.621765
Triton,801,2460528.000000,133356.184033,-181115.803370,-274404.602431
Triton,801,2460535.000000,-205076.451034,-277509.582820,-82491.118650
Triton,801,2460542.000000,-281683.546066,-19658.260210,214719.846245
Triton,801,2460549.000000,1396.635591,263289.279223,237696.268339
Triton,801,2460556.000000,282677.641972,209996.868244,-42937.212727
Triton,801,2460563.000000,203028.010554,-111454.477945,-268772.836076
Triton,801,2460570.000000,-135771.102907,-290675.360902,-151502.717508
Triton,801,2460577.000000,-301225.096362,-98865.749280,159166.070345
Triton,801,2460584.000000,-82053.638215,219171.780043,266557.667945
Triton,801,2460591.000000,241889.533935,257311.364783,33478.090905
Triton,801,2460598.000000,256958.032034,-33133.494571,-242385.137474
Triton,801,2460605.000000,-55983.791402,-281324.428094,-208820.025034
Triton,801,2460612.000000,-297433.745187,-170438.056378,91311.005949
Triton,801,2460619.000000,-159115.810064,158046.222208,274822.668873
Triton,801,2460626.000000,182385.807492,284696.969265,107312.923572
Triton,801,2460633.000000,290976.857371,47782.251478,-197276.345796
Triton,801,2460640.000000,28105.400136,-250174.585825,-250016.618543
Triton,801,2460647.000000,-270614.479491,-228826.163792,16396.691761
Triton,801,2460654.000000,-223823.901245,84645.940886,261851.387581
Triton,801,2460661.000000,108780.505453,290022.000410,172861.760589
Triton,801,2460668.000000,302457.040657,125023.834442,-136927.323468
Triton,801,2460675.000000,109986.395065,-199632.020893,-271910.445022
Triton,801,2460682.000000,-222855.047028,-269502.016235,-59790.167561
Triton,801,2460689.000000,-271171.758890,4657.482315,228645.417091
Triton,801,2460696.000000,26779.040551,272864.495123,225058.245402
Triton,801,2460703.000000,290516.321125,192603.688708,-65996.868102
Triton,801,2460710.000000,183322.645960,-133605.534245,-272809.252950
Triton,801,2460717.000000,-157862.799569,-289309.288581,-131365.324908
Triton,801,2460724.000000,-297500.497782,-75720.380164,177770.205357
Triton,801,2460731.000000,-57264.306553,234545.923592,259867.259273
Triton,801,2460738.000000,256085.904203,245279.667546,10037.504769
Triton,801,2460745.000000,242440.941118,-57204.669146,-252641.276239
Triton,801,2460752.000000,-80676.635278,-286707.765347,-192801.235796
Triton,801,2460759.000000,-300781.287217,-150257.445018,113156.463084
Triton,801,2460766.000000,-136839.255977,178029.454315,274597.294066
Triton,801,2460773.000000,201838.456229,278961.977572,85302.354323
Triton,801,2460780.000000,282769.956872,23655.290572,-212961.096729
Triton,801,2460787.000000,2723.692298,-261892.493659,-239353.475356
Triton,801,2460794.000000,-280771.365339,-213175.193613,39796.014602
Triton,801,2460801.000000,-205784.296220,107690.577156,268108.783756
Triton,801,2460808.000000,131981.136357,291031.185125,153982.084683
Triton,801,2460815.000000,301193.615458,102710.743897,-156830.216519
Triton,801,2460822.000000,85880.525997,-216778.951490,-267426.639900
Triton,801,2460829.000000,-239031.474880,-259594.825562,-36644.258315
Triton,801,2460836.000000,-258764.182550,28977.966241,240902.270250
Triton,801,2460843.000000,51929.415302,280542.524210,210768.703750
Triton,801,2460850.000000,296291.988255,173834.629824,-88581.317023
Triton,801,2460857.000000,162357.764263,-154855.152709,-274851.566640
Triton,801,2460864.000000,-178803.579376,-285915.219853,-110260.322534
Triton,801,2460871.000000,-291683.038594,-52008.983445,195079.594483
Triton,801,2460878.000000,-32112.876045,248300.227817,251272.524944
Triton,801,2460885.000000,268451.262048,231511.144699,-13484.333065
Triton,801,2460892.000000,226238.534205,-80912.286369,-261052.778464
Triton,801,2460899.000000,-104758.601389,-290091.760825,-175366.902515
Triton,801,2460906.000000,-302001.078626,-128993.248679,134181.143081
Triton,801,2460913.000000,-113634.788883,196795.942455,272361.955939
Triton,801,2460920.000000,219833.849187,271263.647945,62660.200640
Triton,801,2460927.000000,272582.491626,-674.478162,-227093.135174
Triton,801,2460934.000000,-22634.133254,-271794.600938,-226936.138952
Triton,801,2460941.000000,-288930.351911,-196006.974322,62911.861229
Triton,801,2460948.000000,-186323.129498,130016.071868,272405.922029
Triton,801,2460955.000000,154211.026851,290002.658975,133969.186391
Triton,801,2460962.000000,297807.724577,79643.880381,-175592.277368
Triton,801,2460969.000000,61209.954975,-232434.309780,-260985.361385
Triton,801,2460976.000000,-253494.436173,-247854.204302,-13222.688289
Triton,801,2460983.000000,-244551.776281,53132.834871,251400.059628
Triton,801,2460990.000000,76670.629953,286266.466915,194931.783122
Triton,801,2460997.000000,299967.664187,153818.915242,-110525.050600
Triton,801,2461004.000000,140283.557683,-175053.080574,-274884.202315
Triton,801,2461011.000000,-198447.737372,-280513.511190,-88341.869369
Triton,801,2461018.000000,-283817.491724,-27896.688222,210967.025518
Triton,801,2461025.000000,-6777.560195,260335.652844,240835.800937
Triton,801,2461032.000000,278901.673288,216099.398667,-36915.200269
Triton,801,2461039.000000,208468.185824,-104089.780198,-267557.513660
Triton,801,2461046.000000,-128060.876669,-291449.394745,-156644.170501
Triton,801,2461053.000000,-301088.273074,-106792.587143,154230.795079
Triton,801,2461060.000000,-89667.885777,214212.192519,268132.367285
Triton,801,2461067.000000,236247.613720,261652.723448,39552.105942
Triton,801,2461074.000000,260489.948865,-25037.007464,-239568.533816
Triton,801,2461081.000000,-47789.235215,-279808.557802,-212854.919565
Triton,801,2461088.000000,-295037.402759,-177439.200408,85574.873192
Triton,801,2461095.000000,-165580.316530,151464.801983,274710.666003
Triton,801,2461102.000000,175315.031943,286940.287873,112969.294504
Triton,801,2461109.000000,292327.155161,55983.557697,-193075.812008
Triton,801,2461116.000000,36149.744343,-246486.017429,-252633.134895
Triton,801,2461123.000000,-266144.913501,-234359.291321,10303.156223
Triton,801,2461130.000000,-228638.080773,76952.576726,260061.299909
Triton,801,2461137.000000,100828.755462,289993.000178,177663.009086
Triton,801,2461144.000000,301521.237086,132694.709627,-131667.198978
Triton,801,2461151.000000,117257.746463,-194056.167607,-272906.295294
Triton,801,2461158.000000,-216658.979662,-273138.626321,-65770.152391
Triton,801,2461165.000000,-273963.003363,-3551.749408,225315.650724
Triton,801,2461172.000000,18562.471547,270565.036512,228632.951706
Triton,801,2461179.000000,287366.899594,199149.730933,-60083.487406
Triton,801,2461186.000000,189258.109243,-126573.980657,-272107.290744
Triton,801,2461193.000000,-150420.474844,-290767.772212,-136769.658180
Triton,801,2461200.000000,-298053.102869,-83809.411498,173158.261927
Triton,801,2461207.000000,-65109.096754,230153.915133,261938.861825
Triton,801,2461214.000000,250966.797648,250193.401132,16147.156735
Triton,801,2461221.000000,246581.111959,-49261.755780,-250295.484065
Triton,801,2461228.000000,-72564.543319,-285875.101405,-197212.339616
Triton,801,2461235.000000,-299053.065254,-157599.560511,107618.959125
Triton,801,2461242.000000,-143704.563473,171885.030069,275005.486954
Triton,801,2461249.000000,195146.247577,281862.212111,91135.923265
Triton,801,2461256.000000,284794.401668,31894.523633,-209152.449635
Triton,801,2461263.000000,10877.354751,-258833.026400,-242430.489162
Triton,801,2461270.000000,-276896.868447,-219201.661968,33761.062425
Triton,801,2461277.000000,-211138.438903,100269.722881,266821.937098
Triton,801,2461284.000000,124234.355927,291692.727829,159088.423585
Triton,801,2461291.000000,300945.646285,110608.173641,-151852.741312
Triton,801,2461298.000000,93444.455070,-211729.376097,-268931.702685
Triton,801,2461305.000000,-233311.402629,-263838.893407,-42710.182182
Triton,801,2461312.000000,-262192.670844,20855.656370,238019.876588
Triton,801,2461319.000000,43728.351392,278913.712014,214752.813546
Triton,801,2461326.000000,293790.845969,180778.371502,-82819.473594
Triton,801,2461333.000000,168746.420929,-148206.299047,-274668.225248
Triton,801,2461340.000000,-171681.352890,-288048.243417,-115888.467929
Triton,801,2461347.000000,-292920.742525,-60203.416139,190824.557434
Triton,801,2461354.000000,-40132.807339,244506.961138,253826.182601
Triton,801,2461361.000000,263890.646132,236962.956676,-7383.343415
Triton,801,2461368.000000,230957.398252,-73178.854932,-259194.959839
Triton,801,2461375.000000,-96786.019795,-289948.512808,-180122.383575
Triton,801,2461382.000000,-300952.734337,-136624.901881,128882.509628
Triton,801,2461389.000000,-120852.280587,191131.946039,273287.576689
Triton,801,2461396.000000,213567.075603,274800.705716,68628.704288
Triton,801,2461403.000000,275266.355842,7544.778325,-223704.116011
Triton,801,2461410.000000,-14428.630323,-269386.043195,-230451.499473
Triton,801,2461417.000000,-285677.842922,-202484.654830,56979.301568
Triton,801,2461424.000000,-192179.164671,122920.073437,271631.848079
Triton,801,2461431.000000,146723.652198,291350.409915,139343.657309
Triton,801,2461438.000000,298248.858406,87712.423151,-170933.649983
Triton,801,2461445.000000,69013.026126,-227946.771538,-262988.906421
Triton,801,2461452.000000,-248290.330975,-252676.211493,-19330.591979
Triton,801,2461459.000000,-248592.949967,45154.619603,248986.126286
Triton,801,2461466.000000,68542.823491,285320.075369,199296.526422
Triton,801,2461473.000000,298131.941513,161111.701187,-104956.582157
Triton,801,2461480.000000,147080.114385,-168833.846885,-275220.978864
Triton,801,2461487.000000,-191695.557070,-283306.426520,-94153.094688
Triton,801,2461494.000000,-285731.146162,-36138.944981,207099.906324
Triton,801,2461501.000000,-14916.020090,257168.104381,243853.152364
Triton,801,2461508.000000,274931.277427,222051.195874,-30867.132930
Triton,801,2461515.000000,213732.137052,-96620.281182,-266201.295183
Triton,801,2461522.000000,-120283.826967,-291996.911766,-161709.678462
Triton,801,2461529.000000,-300726.758091,-114660.266850,149209.557220
Triton,801,2461536.000000,-97186.499322,209068.688074,269568.883361
Triton,801,2461543.000000,230450.097140,265802.004073,45612.290465
Triton,801,2461550.000000,263813.871606,-16895.523191,-236623.841963
Triton,801,2461557.000000,-39589.678095,-278068.162339,-216783.299084
Triton,801,2461564.000000,-292429.390337,-184322.786535,79787.767814
Triton,801,2461571.000000,-171896.678919,144743.732782,274455.170569
Triton,801,2461578.000000,168139.605237,288965.095195,118573.001261
Triton,801,2461585.000000,293453.798159,64166.580533,-188769.900265
Triton,801,2461592.000000,44136.884703,-242592.318319,-255120.805661
Triton,801,2461599.000000,-261493.081234,-239725.638458,4197.544201
Triton,801,2461606.000000,-233263.081339,69174.631075,258133.508277
Triton,801,2461613.000000,92831.402942,289735.995058,182376.838598
Triton,801,2461620.000000,300363.390731,140285.409283,-126332.548906
Triton,801,2461627.000000,124414.097549,-188310.473365,-273760.920690
Triton,801,2461634.000000,-210324.140980,-276572.139280,-71722.391494
Triton,801,2461641.000000,-276538.710922,-11783.892717,221864.650972
Triton,801,2461648.000000,10362.865768,268045.785311,232092.267826
Triton,801,2461655.000000,284014.246196,205559.886025,-54132.214928
Triton,801,2461662.000000,195029.722673,-119421.033137,-271262.657398
Triton,801,2461669.000000,-142893.562479,-292002.551914,-142108.584777
Triton,801,2461676.000000,-298380.520714,-91857.918392,168450.939343
Triton,801,2461683.000000,-72875.673370,225567.335742,263876.025537
Triton,801,2461690.000000,245679.036612,254926.003981,22255.092714
Triton,801,2461697.000000,250521.259143,-41255.306240,-247816.602848
Triton,801,2461704.000000,-64428.633189,-284815.436073,-201525.407983
Triton,801,2461711.000000,-297107.511909,-164840.877438,102019.329790
Triton,801,2461718.000000,-150436.480621,165586.335308,275270.607542
Triton,801,2461725.000000,188333.068002,284550.133948,96928.287110
Triton,801,2461732.000000,286598.134474,40134.546883,-205230.575978
Triton,801,2461739.000000,18992.230473,-255560.817442,-245384.412217
